,filename,year,month,day,hour,minute,second,persons,cars,buss,trucks,bicycles
2611,loc03-2022_11_12_12_46_17.jpg,2022,11,12,12,46,17,4,1,0,2,0
2612,loc03-2022_11_12_12_46_48.jpg,2022,11,12,12,46,48,0,3,0,4,0
2613,loc03-2022_11_12_12_47_19.jpg,2022,11,12,12,47,19,0,1,0,0,0
2614,loc03-2022_11_12_12_47_50.jpg,2022,11,12,12,47,50,2,1,0,3,0
2615,loc03-2022_11_12_12_48_21.jpg,2022,11,12,12,48,21,0,0,0,0,0
2616,loc03-2022_11_12_12_48_52.jpg,2022,11,12,12,48,52,0,1,0,3,0
2617,loc03-2022_11_12_12_49_23.jpg,2022,11,12,12,49,23,0,1,0,0,0
2618,loc03-2022_11_12_12_49_54.jpg,2022,11,12,12,49,54,0,1,0,3,0
2619,loc03-2022_11_12_12_50_24.jpg,2022,11,12,12,50,24,0,3,0,1,0
2620,loc03-2022_11_12_12_50_55.jpg,2022,11,12,12,50,55,0,4,0,6,0
2621,loc03-2022_11_12_12_51_26.jpg,2022,11,12,12,51,26,0,3,0,3,0
2622,loc03-2022_11_12_12_51_57.jpg,2022,11,12,12,51,57,0,0,0,0,0
2623,loc03-2022_11_12_12_52_28.jpg,2022,11,12,12,52,28,0,3,0,2,0
2624,loc03-2022_11_12_12_52_59.jpg,2022,11,12,12,52,59,0,2,0,3,0
2625,loc03-2022_11_12_12_53_30.jpg,2022,11,12,12,53,30,2,4,0,5,0
2626,loc03-2022_11_12_12_54_00.jpg,2022,11,12,12,54,0,0,2,0,0,0
2627,loc03-2022_11_12_12_54_31.jpg,2022,11,12,12,54,31,0,1,0,4,0
2628,loc03-2022_11_12_12_55_02.jpg,2022,11,12,12,55,2,0,4,0,2,0
2629,loc03-2022_11_12_12_55_33.jpg,2022,11,12,12,55,33,0,4,0,2,0
2630,loc03-2022_11_12_12_56_04.jpg,2022,11,12,12,56,4,0,0,0,2,0
2631,loc03-2022_11_12_12_56_35.jpg,2022,11,12,12,56,35,0,4,0,2,0
2632,loc03-2022_11_12_12_57_06.jpg,2022,11,12,12,57,6,0,2,0,3,0
2633,loc03-2022_11_12_12_57_36.jpg,2022,11,12,12,57,36,0,6,0,2,0
2634,loc03-2022_11_12_12_58_07.jpg,2022,11,12,12,58,7,0,2,0,0,0
2635,loc03-2022_11_12_12_58_38.jpg,2022,11,12,12,58,38,0,2,0,2,0
2636,loc03-2022_11_12_12_59_09.jpg,2022,11,12,12,59,9,0,5,0,0,0
2637,loc03-2022_11_12_12_59_40.jpg,2022,11,12,12,59,40,2,5,0,0,0
2638,loc03-2022_11_12_13_00_11.jpg,2022,11,12,13,0,11,0,2,0,1,0
2639,loc03-2022_11_12_13_00_42.jpg,2022,11,12,13,0,42,0,0,0,0,0
2640,loc03-2022_11_12_13_01_13.jpg,2022,11,12,13,1,13,0,3,0,0,0
2641,loc03-2022_11_12_13_01_43.jpg,2022,11,12,13,1,43,2,1,0,1,0
2642,loc03-2022_11_12_13_02_14.jpg,2022,11,12,13,2,14,0,4,0,3,0
2643,loc03-2022_11_12_13_02_45.jpg,2022,11,12,13,2,45,0,4,0,1,0
2644,loc03-2022_11_12_13_03_16.jpg,2022,11,12,13,3,16,2,1,0,1,0
2645,loc03-2022_11_12_13_03_47.jpg,2022,11,12,13,3,47,2,3,0,1,0
2646,loc03-2022_11_12_13_04_18.jpg,2022,11,12,13,4,18,2,0,0,2,0
2647,loc03-2022_11_12_13_04_48.jpg,2022,11,12,13,4,48,3,5,0,2,0
2648,loc03-2022_11_12_13_05_19.jpg,2022,11,12,13,5,19,0,5,3,2,0
2649,loc03-2022_11_12_13_05_50.jpg,2022,11,12,13,5,50,0,4,0,3,0
2650,loc03-2022_11_12_13_06_21.jpg,2022,11,12,13,6,21,0,3,2,0,0
2651,loc03-2022_11_12_13_06_52.jpg,2022,11,12,13,6,52,2,0,0,3,0
2652,loc03-2022_11_12_13_07_23.jpg,2022,11,12,13,7,23,0,5,0,1,0
2653,loc03-2022_11_12_13_07_54.jpg,2022,11,12,13,7,54,0,3,0,1,0
2654,loc03-2022_11_12_13_08_25.jpg,2022,11,12,13,8,25,0,0,0,0,0
2655,loc03-2022_11_12_13_08_55.jpg,2022,11,12,13,8,55,0,3,0,0,0
2656,loc03-2022_11_12_13_09_26.jpg,2022,11,12,13,9,26,0,0,0,0,0
2657,loc03-2022_11_12_13_09_57.jpg,2022,11,12,13,9,57,2,6,0,4,0
2658,loc03-2022_11_12_13_10_28.jpg,2022,11,12,13,10,28,0,6,0,1,0
2659,loc03-2022_11_12_13_10_59.jpg,2022,11,12,13,10,59,0,2,0,1,0
2660,loc03-2022_11_12_13_11_30.jpg,2022,11,12,13,11,30,0,2,0,1,0
2661,loc03-2022_11_12_13_12_01.jpg,2022,11,12,13,12,1,0,8,0,0,0
2662,loc03-2022_11_12_13_12_32.jpg,2022,11,12,13,12,32,0,3,0,1,0
2663,loc03-2022_11_12_13_13_02.jpg,2022,11,12,13,13,2,0,0,0,0,0
2664,loc03-2022_11_12_13_13_33.jpg,2022,11,12,13,13,33,3,1,0,0,0
2665,loc03-2022_11_12_13_14_04.jpg,2022,11,12,13,14,4,0,1,0,0,0
2666,loc03-2022_11_12_13_14_35.jpg,2022,11,12,13,14,35,0,2,2,1,0
2667,loc03-2022_11_12_13_15_06.jpg,2022,11,12,13,15,6,0,4,0,1,0
2668,loc03-2022_11_12_13_15_37.jpg,2022,11,12,13,15,37,0,8,0,1,0
2669,loc03-2022_11_12_13_16_08.jpg,2022,11,12,13,16,8,3,2,0,2,0
2670,loc03-2022_11_12_13_16_38.jpg,2022,11,12,13,16,38,0,2,0,2,0
2671,loc03-2022_11_12_13_17_09.jpg,2022,11,12,13,17,9,0,2,0,2,0
2672,loc03-2022_11_12_13_17_40.jpg,2022,11,12,13,17,40,0,5,0,2,0
2673,loc03-2022_11_12_13_18_11.jpg,2022,11,12,13,18,11,0,1,0,2,0
2674,loc03-2022_11_12_13_18_42.jpg,2022,11,12,13,18,42,0,3,0,1,0
2675,loc03-2022_11_12_13_19_13.jpg,2022,11,12,13,19,13,0,2,0,0,0
2676,loc03-2022_11_12_13_19_44.jpg,2022,11,12,13,19,44,0,1,0,2,0
2677,loc03-2022_11_12_13_20_15.jpg,2022,11,12,13,20,15,0,1,0,0,0
2678,loc03-2022_11_12_13_20_45.jpg,2022,11,12,13,20,45,2,1,0,3,0
2679,loc03-2022_11_12_13_21_16.jpg,2022,11,12,13,21,16,0,0,0,3,0
2680,loc03-2022_11_12_13_21_47.jpg,2022,11,12,13,21,47,5,3,0,3,0
2681,loc03-2022_11_12_13_22_18.jpg,2022,11,12,13,22,18,0,3,0,2,0
2682,loc03-2022_11_12_13_22_49.jpg,2022,11,12,13,22,49,0,3,0,1,0
2683,loc03-2022_11_12_13_23_20.jpg,2022,11,12,13,23,20,0,4,0,2,0
2684,loc03-2022_11_12_13_23_51.jpg,2022,11,12,13,23,51,0,2,0,1,0
2685,loc03-2022_11_12_13_24_22.jpg,2022,11,12,13,24,22,3,2,0,3,0
2686,loc03-2022_11_12_13_24_53.jpg,2022,11,12,13,24,53,0,3,0,1,0
2687,loc03-2022_11_12_13_25_24.jpg,2022,11,12,13,25,24,4,3,0,0,0
2688,loc03-2022_11_12_13_25_55.jpg,2022,11,12,13,25,55,0,2,0,2,0
2689,loc03-2022_11_12_13_26_26.jpg,2022,11,12,13,26,26,3,1,0,1,0
2690,loc03-2022_11_12_13_26_57.jpg,2022,11,12,13,26,57,0,4,0,2,0
2691,loc03-2022_11_12_13_27_27.jpg,2022,11,12,13,27,27,0,3,0,2,0
2692,loc03-2022_11_12_13_27_58.jpg,2022,11,12,13,27,58,0,1,0,0,0
2693,loc03-2022_11_12_13_28_29.jpg,2022,11,12,13,28,29,0,1,0,0,0
2694,loc03-2022_11_12_13_29_00.jpg,2022,11,12,13,29,0,0,3,0,2,0
2695,loc03-2022_11_12_13_29_31.jpg,2022,11,12,13,29,31,0,2,0,1,0
2696,loc03-2022_11_12_13_30_02.jpg,2022,11,12,13,30,2,0,0,0,0,0
2697,loc03-2022_11_12_13_30_33.jpg,2022,11,12,13,30,33,0,3,0,0,0
2698,loc03-2022_11_12_13_31_04.jpg,2022,11,12,13,31,4,0,1,2,0,0
2699,loc03-2022_11_12_13_31_35.jpg,2022,11,12,13,31,35,0,6,0,0,0
2700,loc03-2022_11_12_13_32_06.jpg,2022,11,12,13,32,6,0,4,0,5,0
2701,loc03-2022_11_12_13_32_37.jpg,2022,11,12,13,32,37,2,2,2,3,0
2702,loc03-2022_11_12_13_33_08.jpg,2022,11,12,13,33,8,0,3,0,1,0
2703,loc03-2022_11_12_13_33_38.jpg,2022,11,12,13,33,38,0,3,0,0,0
2704,loc03-2022_11_12_13_34_09.jpg,2022,11,12,13,34,9,2,1,0,1,0
2705,loc03-2022_11_12_13_34_40.jpg,2022,11,12,13,34,40,0,2,0,1,0
2706,loc03-2022_11_12_13_35_11.jpg,2022,11,12,13,35,11,0,4,0,0,0
2707,loc03-2022_11_12_13_35_42.jpg,2022,11,12,13,35,42,0,1,0,1,0
2708,loc03-2022_11_12_13_36_13.jpg,2022,11,12,13,36,13,0,2,0,1,0
2709,loc03-2022_11_12_13_36_44.jpg,2022,11,12,13,36,44,0,2,0,2,0
2710,loc03-2022_11_12_13_37_14.jpg,2022,11,12,13,37,14,0,1,0,0,0
2711,loc03-2022_11_12_13_37_45.jpg,2022,11,12,13,37,45,0,0,0,0,0
2712,loc03-2022_11_12_13_38_16.jpg,2022,11,12,13,38,16,2,0,0,3,0
2713,loc03-2022_11_12_13_38_47.jpg,2022,11,12,13,38,47,0,4,0,1,0
2714,loc03-2022_11_12_13_39_18.jpg,2022,11,12,13,39,18,0,5,0,2,0
2715,loc03-2022_11_12_13_39_49.jpg,2022,11,12,13,39,49,0,4,2,3,0
2716,loc03-2022_11_12_13_40_20.jpg,2022,11,12,13,40,20,0,1,0,2,0
2717,loc03-2022_11_12_13_40_50.jpg,2022,11,12,13,40,50,2,3,0,0,0
2718,loc03-2022_11_12_13_41_21.jpg,2022,11,12,13,41,21,0,1,0,3,0
2719,loc03-2022_11_12_13_41_52.jpg,2022,11,12,13,41,52,0,2,0,4,0
2720,loc03-2022_11_12_13_42_23.jpg,2022,11,12,13,42,23,0,4,0,0,0
2721,loc03-2022_11_12_13_42_54.jpg,2022,11,12,13,42,54,0,0,0,0,0
2722,loc03-2022_11_12_13_43_25.jpg,2022,11,12,13,43,25,0,8,0,2,0
2723,loc03-2022_11_12_13_43_56.jpg,2022,11,12,13,43,56,0,6,0,4,0
2724,loc03-2022_11_12_13_44_27.jpg,2022,11,12,13,44,27,2,4,0,1,0
2725,loc03-2022_11_12_13_44_58.jpg,2022,11,12,13,44,58,2,3,0,2,0
2726,loc03-2022_11_12_13_45_29.jpg,2022,11,12,13,45,29,0,2,0,0,0
2727,loc03-2022_11_12_13_46_00.jpg,2022,11,12,13,46,0,0,1,0,1,0
2728,loc03-2022_11_12_13_46_30.jpg,2022,11,12,13,46,30,0,1,0,2,0
2729,loc03-2022_11_12_13_47_01.jpg,2022,11,12,13,47,1,0,2,0,1,0
2730,loc03-2022_11_12_13_47_32.jpg,2022,11,12,13,47,32,0,1,0,0,0
2731,loc03-2022_11_12_13_48_03.jpg,2022,11,12,13,48,3,8,4,0,0,0
2732,loc03-2022_11_12_13_48_34.jpg,2022,11,12,13,48,34,0,2,0,2,0
2733,loc03-2022_11_12_13_49_05.jpg,2022,11,12,13,49,5,2,5,0,1,0
2734,loc03-2022_11_12_13_49_36.jpg,2022,11,12,13,49,36,0,3,0,1,0
2735,loc03-2022_11_12_13_50_07.jpg,2022,11,12,13,50,7,2,2,0,2,0
2736,loc03-2022_11_12_13_50_38.jpg,2022,11,12,13,50,38,0,3,0,2,0
2737,loc03-2022_11_12_13_51_09.jpg,2022,11,12,13,51,9,0,1,2,4,0
2738,loc03-2022_11_12_13_51_40.jpg,2022,11,12,13,51,40,0,2,0,1,0
2739,loc03-2022_11_12_13_52_11.jpg,2022,11,12,13,52,11,2,4,0,1,0
2740,loc03-2022_11_12_13_52_41.jpg,2022,11,12,13,52,41,0,6,0,1,0
2741,loc03-2022_11_12_13_53_12.jpg,2022,11,12,13,53,12,0,3,0,1,0
2742,loc03-2022_11_12_13_53_43.jpg,2022,11,12,13,53,43,0,0,0,2,0
2743,loc03-2022_11_12_13_54_14.jpg,2022,11,12,13,54,14,3,5,0,2,1
2744,loc03-2022_11_12_13_54_45.jpg,2022,11,12,13,54,45,0,2,0,2,0
2745,loc03-2022_11_12_13_55_16.jpg,2022,11,12,13,55,16,0,1,0,3,0
2746,loc03-2022_11_12_13_55_46.jpg,2022,11,12,13,55,46,4,3,0,4,0
2747,loc03-2022_11_12_13_56_17.jpg,2022,11,12,13,56,17,0,5,0,1,0
2748,loc03-2022_11_12_13_56_48.jpg,2022,11,12,13,56,48,6,5,0,5,0
2749,loc03-2022_11_12_13_57_19.jpg,2022,11,12,13,57,19,5,4,0,1,0
2750,loc03-2022_11_12_13_57_50.jpg,2022,11,12,13,57,50,0,3,0,0,0
2751,loc03-2022_11_12_13_58_21.jpg,2022,11,12,13,58,21,0,4,0,1,0
2752,loc03-2022_11_12_13_58_51.jpg,2022,11,12,13,58,51,0,3,0,1,0
2753,loc03-2022_11_12_13_59_22.jpg,2022,11,12,13,59,22,0,5,0,1,1
2754,loc03-2022_11_12_13_59_53.jpg,2022,11,12,13,59,53,0,3,0,1,0
2755,loc03-2022_11_12_14_00_24.jpg,2022,11,12,14,0,24,0,1,0,1,0
2756,loc03-2022_11_12_14_00_55.jpg,2022,11,12,14,0,55,0,1,0,2,0
2757,loc03-2022_11_12_14_01_25.jpg,2022,11,12,14,1,25,0,3,0,0,0
2758,loc03-2022_11_12_14_01_56.jpg,2022,11,12,14,1,56,0,0,0,1,0
2759,loc03-2022_11_12_14_02_27.jpg,2022,11,12,14,2,27,0,3,0,2,0
2760,loc03-2022_11_12_14_02_58.jpg,2022,11,12,14,2,58,0,1,0,2,0
2761,loc03-2022_11_12_14_03_29.jpg,2022,11,12,14,3,29,0,3,0,3,0
2762,loc03-2022_11_12_14_04_00.jpg,2022,11,12,14,4,0,2,3,0,2,0
2763,loc03-2022_11_12_14_04_31.jpg,2022,11,12,14,4,31,0,2,0,5,0
2764,loc03-2022_11_12_14_05_02.jpg,2022,11,12,14,5,2,6,5,2,2,0
2765,loc03-2022_11_12_14_05_33.jpg,2022,11,12,14,5,33,0,3,0,3,0
2766,loc03-2022_11_12_14_06_03.jpg,2022,11,12,14,6,3,0,4,0,2,0
2767,loc03-2022_11_12_14_06_34.jpg,2022,11,12,14,6,34,3,0,0,0,0
2768,loc03-2022_11_12_14_07_05.jpg,2022,11,12,14,7,5,0,4,0,0,0
2769,loc03-2022_11_12_14_07_36.jpg,2022,11,12,14,7,36,0,2,0,1,0
2770,loc03-2022_11_12_14_08_07.jpg,2022,11,12,14,8,7,0,2,0,2,0
2771,loc03-2022_11_12_14_08_37.jpg,2022,11,12,14,8,37,0,0,0,0,0
2772,loc03-2022_11_12_14_09_08.jpg,2022,11,12,14,9,8,0,3,0,2,0
2773,loc03-2022_11_12_14_09_39.jpg,2022,11,12,14,9,39,3,3,0,3,0
2774,loc03-2022_11_12_14_10_10.jpg,2022,11,12,14,10,10,2,4,0,1,0
2775,loc03-2022_11_12_14_10_40.jpg,2022,11,12,14,10,40,3,2,0,1,0
2776,loc03-2022_11_12_14_11_11.jpg,2022,11,12,14,11,11,3,6,0,4,0
2777,loc03-2022_11_12_14_11_42.jpg,2022,11,12,14,11,42,2,6,0,3,0
2778,loc03-2022_11_12_14_12_13.jpg,2022,11,12,14,12,13,0,4,2,2,0
2779,loc03-2022_11_12_14_12_44.jpg,2022,11,12,14,12,44,0,4,0,1,0
2780,loc03-2022_11_12_14_13_14.jpg,2022,11,12,14,13,14,0,5,0,0,0
2781,loc03-2022_11_12_14_13_45.jpg,2022,11,12,14,13,45,2,0,0,1,1
2782,loc03-2022_11_12_14_14_16.jpg,2022,11,12,14,14,16,0,2,0,2,0
2783,loc03-2022_11_12_14_14_47.jpg,2022,11,12,14,14,47,3,3,0,2,0
2784,loc03-2022_11_12_14_15_18.jpg,2022,11,12,14,15,18,0,4,0,3,0
2785,loc03-2022_11_12_14_15_48.jpg,2022,11,12,14,15,48,0,3,2,1,0
2786,loc03-2022_11_12_14_16_19.jpg,2022,11,12,14,16,19,0,3,0,2,0
2787,loc03-2022_11_12_14_16_50.jpg,2022,11,12,14,16,50,0,7,0,0,0
2788,loc03-2022_11_12_14_17_21.jpg,2022,11,12,14,17,21,0,2,0,0,0
2789,loc03-2022_11_12_14_17_52.jpg,2022,11,12,14,17,52,0,0,2,2,0
2790,loc03-2022_11_12_14_18_23.jpg,2022,11,12,14,18,23,0,5,0,2,0
2791,loc03-2022_11_12_14_18_54.jpg,2022,11,12,14,18,54,0,5,0,3,0
2792,loc03-2022_11_12_14_19_24.jpg,2022,11,12,14,19,24,3,4,0,2,0
2793,loc03-2022_11_12_14_19_55.jpg,2022,11,12,14,19,55,0,3,0,2,0
2794,loc03-2022_11_12_14_20_26.jpg,2022,11,12,14,20,26,0,6,0,4,0
2795,loc03-2022_11_12_14_20_57.jpg,2022,11,12,14,20,57,0,7,0,2,0
2796,loc03-2022_11_12_14_21_28.jpg,2022,11,12,14,21,28,0,11,0,1,0
2797,loc03-2022_11_12_14_21_59.jpg,2022,11,12,14,21,59,0,0,5,3,0
2798,loc03-2022_11_12_14_22_30.jpg,2022,11,12,14,22,30,2,0,0,1,0
2799,loc03-2022_11_12_14_23_00.jpg,2022,11,12,14,23,0,2,1,2,2,0
2800,loc03-2022_11_12_14_23_31.jpg,2022,11,12,14,23,31,4,3,0,3,0
2801,loc03-2022_11_12_14_24_02.jpg,2022,11,12,14,24,2,2,6,0,6,0
2802,loc03-2022_11_12_14_24_33.jpg,2022,11,12,14,24,33,0,3,0,4,0
2803,loc03-2022_11_12_14_25_04.jpg,2022,11,12,14,25,4,0,0,0,2,0
2804,loc03-2022_11_12_14_25_35.jpg,2022,11,12,14,25,35,0,1,0,2,0
2805,loc03-2022_11_12_14_26_06.jpg,2022,11,12,14,26,6,0,2,2,3,0
2806,loc03-2022_11_12_14_26_37.jpg,2022,11,12,14,26,37,0,1,0,1,0
2807,loc03-2022_11_12_14_27_07.jpg,2022,11,12,14,27,7,0,3,0,1,0
2808,loc03-2022_11_12_14_27_38.jpg,2022,11,12,14,27,38,0,2,0,2,0
2809,loc03-2022_11_12_14_28_09.jpg,2022,11,12,14,28,9,0,5,2,2,0
2810,loc03-2022_11_12_14_28_40.jpg,2022,11,12,14,28,40,2,0,0,0,0
2811,loc03-2022_11_12_14_29_11.jpg,2022,11,12,14,29,11,0,0,0,4,0
2812,loc03-2022_11_12_14_29_42.jpg,2022,11,12,14,29,42,4,2,0,2,0
2813,loc03-2022_11_12_14_30_13.jpg,2022,11,12,14,30,13,2,1,0,1,0
2814,loc03-2022_11_12_14_30_43.jpg,2022,11,12,14,30,43,0,1,0,1,0
2815,loc03-2022_11_12_14_31_14.jpg,2022,11,12,14,31,14,0,1,0,2,0
2816,loc03-2022_11_12_14_31_45.jpg,2022,11,12,14,31,45,0,4,0,5,0
2817,loc03-2022_11_12_14_32_16.jpg,2022,11,12,14,32,16,4,0,0,0,0
2818,loc03-2022_11_12_14_32_47.jpg,2022,11,12,14,32,47,2,2,0,1,0
2819,loc03-2022_11_12_14_33_17.jpg,2022,11,12,14,33,17,0,0,0,2,0
2820,loc03-2022_11_12_14_33_48.jpg,2022,11,12,14,33,48,0,1,0,0,0
2821,loc03-2022_11_12_14_34_19.jpg,2022,11,12,14,34,19,0,1,0,1,0
2822,loc03-2022_11_12_14_34_50.jpg,2022,11,12,14,34,50,0,5,0,2,0
2823,loc03-2022_11_12_14_35_21.jpg,2022,11,12,14,35,21,0,3,0,1,0
2824,loc03-2022_11_12_14_35_52.jpg,2022,11,12,14,35,52,3,1,0,2,0
2825,loc03-2022_11_12_14_36_23.jpg,2022,11,12,14,36,23,3,1,0,3,0
2826,loc03-2022_11_12_14_36_53.jpg,2022,11,12,14,36,53,0,9,0,4,0
2827,loc03-2022_11_12_14_37_24.jpg,2022,11,12,14,37,24,3,0,0,2,0
2828,loc03-2022_11_12_14_37_56.jpg,2022,11,12,14,37,56,0,9,0,1,0
2829,loc03-2022_11_12_14_38_27.jpg,2022,11,12,14,38,27,0,4,0,1,0
2830,loc03-2022_11_12_14_38_58.jpg,2022,11,12,14,38,58,0,4,0,2,0
2831,loc03-2022_11_12_14_39_28.jpg,2022,11,12,14,39,28,0,0,0,0,0
2832,loc03-2022_11_12_14_39_59.jpg,2022,11,12,14,39,59,7,1,0,0,0
2833,loc03-2022_11_12_14_40_30.jpg,2022,11,12,14,40,30,0,4,0,2,0
2834,loc03-2022_11_12_14_41_01.jpg,2022,11,12,14,41,1,0,2,0,2,0
2835,loc03-2022_11_12_14_41_32.jpg,2022,11,12,14,41,32,0,6,0,3,0
2836,loc03-2022_11_12_14_42_03.jpg,2022,11,12,14,42,3,0,4,3,2,0
2837,loc03-2022_11_12_14_42_34.jpg,2022,11,12,14,42,34,2,1,0,0,0
2838,loc03-2022_11_12_14_43_04.jpg,2022,11,12,14,43,4,2,1,0,0,0
2839,loc03-2022_11_12_14_43_35.jpg,2022,11,12,14,43,35,0,0,0,0,0
2840,loc03-2022_11_12_14_44_06.jpg,2022,11,12,14,44,6,0,1,0,2,0
2841,loc03-2022_11_12_14_44_37.jpg,2022,11,12,14,44,37,0,2,0,1,0
2842,loc03-2022_11_12_14_45_08.jpg,2022,11,12,14,45,8,2,4,0,3,0
2843,loc03-2022_11_12_14_45_39.jpg,2022,11,12,14,45,39,0,1,0,0,0
2844,loc03-2022_11_12_14_46_09.jpg,2022,11,12,14,46,9,3,3,0,2,0
2845,loc03-2022_11_12_14_46_40.jpg,2022,11,12,14,46,40,2,2,0,1,0
2846,loc03-2022_11_12_14_47_12.jpg,2022,11,12,14,47,12,5,5,0,1,0
2847,loc03-2022_11_12_14_47_43.jpg,2022,11,12,14,47,43,3,0,0,1,0
2848,loc03-2022_11_12_14_48_13.jpg,2022,11,12,14,48,13,0,8,0,1,0
2849,loc03-2022_11_12_14_48_44.jpg,2022,11,12,14,48,44,0,6,0,2,0
2850,loc03-2022_11_12_14_49_15.jpg,2022,11,12,14,49,15,3,2,0,2,0
2851,loc03-2022_11_12_14_49_46.jpg,2022,11,12,14,49,46,4,7,0,1,0
2852,loc03-2022_11_12_14_50_17.jpg,2022,11,12,14,50,17,0,7,0,1,0
2853,loc03-2022_11_12_14_50_48.jpg,2022,11,12,14,50,48,4,2,4,2,0
2854,loc03-2022_11_12_14_51_18.jpg,2022,11,12,14,51,18,0,1,0,0,0
2855,loc03-2022_11_12_14_51_49.jpg,2022,11,12,14,51,49,0,1,0,0,0
2856,loc03-2022_11_12_14_52_20.jpg,2022,11,12,14,52,20,0,0,0,1,0
2857,loc03-2022_11_12_14_52_51.jpg,2022,11,12,14,52,51,2,4,0,2,0
2858,loc03-2022_11_12_14_53_22.jpg,2022,11,12,14,53,22,2,1,2,2,0
2859,loc03-2022_11_12_14_53_53.jpg,2022,11,12,14,53,53,0,0,0,0,0
2860,loc03-2022_11_12_14_54_23.jpg,2022,11,12,14,54,23,2,4,0,0,0
2861,loc03-2022_11_12_14_54_54.jpg,2022,11,12,14,54,54,0,0,0,1,0
2862,loc03-2022_11_12_14_55_25.jpg,2022,11,12,14,55,25,4,1,0,0,0
2863,loc03-2022_11_12_14_55_56.jpg,2022,11,12,14,55,56,0,0,0,1,0
2864,loc03-2022_11_12_14_56_27.jpg,2022,11,12,14,56,27,0,3,0,2,0
2865,loc03-2022_11_12_14_56_58.jpg,2022,11,12,14,56,58,0,6,0,0,0
2866,loc03-2022_11_12_14_57_28.jpg,2022,11,12,14,57,28,0,2,0,2,0
2867,loc03-2022_11_12_14_57_59.jpg,2022,11,12,14,57,59,2,2,0,1,0
2868,loc03-2022_11_12_14_58_31.jpg,2022,11,12,14,58,31,3,4,0,2,0
2869,loc03-2022_11_12_14_59_01.jpg,2022,11,12,14,59,1,3,6,0,0,0
2870,loc03-2022_11_12_14_59_32.jpg,2022,11,12,14,59,32,4,4,0,0,0
2871,loc03-2022_11_12_15_00_03.jpg,2022,11,12,15,0,3,2,0,0,1,0
2872,loc03-2022_11_12_15_00_34.jpg,2022,11,12,15,0,34,2,2,0,1,0
2873,loc03-2022_11_12_15_01_05.jpg,2022,11,12,15,1,5,0,0,0,2,0
2874,loc03-2022_11_12_15_01_35.jpg,2022,11,12,15,1,35,2,7,0,2,0
2875,loc03-2022_11_12_15_02_06.jpg,2022,11,12,15,2,6,0,4,0,0,0
2876,loc03-2022_11_12_15_02_37.jpg,2022,11,12,15,2,37,2,5,0,0,0
2877,loc03-2022_11_12_15_03_08.jpg,2022,11,12,15,3,8,0,2,0,1,0
2878,loc03-2022_11_12_15_03_39.jpg,2022,11,12,15,3,39,0,6,0,0,0
2879,loc03-2022_11_12_15_04_10.jpg,2022,11,12,15,4,10,3,2,0,0,0
2880,loc03-2022_11_12_15_04_40.jpg,2022,11,12,15,4,40,3,5,0,1,0
2881,loc03-2022_11_12_15_05_11.jpg,2022,11,12,15,5,11,0,1,0,0,0
2882,loc03-2022_11_12_15_05_42.jpg,2022,11,12,15,5,42,0,4,0,3,0
2883,loc03-2022_11_12_15_06_13.jpg,2022,11,12,15,6,13,0,2,0,1,0
2884,loc03-2022_11_12_15_06_44.jpg,2022,11,12,15,6,44,0,2,0,1,0
2885,loc03-2022_11_12_15_07_15.jpg,2022,11,12,15,7,15,0,2,2,0,0
2886,loc03-2022_11_12_15_07_45.jpg,2022,11,12,15,7,45,0,7,0,0,0
2887,loc03-2022_11_12_15_08_16.jpg,2022,11,12,15,8,16,3,1,0,2,0
2888,loc03-2022_11_12_15_08_47.jpg,2022,11,12,15,8,47,2,5,2,1,0
2889,loc03-2022_11_12_15_09_18.jpg,2022,11,12,15,9,18,0,5,0,1,0
2890,loc03-2022_11_12_15_09_49.jpg,2022,11,12,15,9,49,0,2,0,2,0
2891,loc03-2022_11_12_15_10_20.jpg,2022,11,12,15,10,20,0,0,0,0,0
2892,loc03-2022_11_12_15_10_50.jpg,2022,11,12,15,10,50,0,3,0,1,0
2893,loc03-2022_11_12_15_11_21.jpg,2022,11,12,15,11,21,0,3,0,1,0
2894,loc03-2022_11_12_15_11_52.jpg,2022,11,12,15,11,52,5,0,0,2,0
2895,loc03-2022_11_12_15_12_23.jpg,2022,11,12,15,12,23,2,4,0,2,0
2896,loc03-2022_11_12_15_12_54.jpg,2022,11,12,15,12,54,2,3,0,0,0
2897,loc03-2022_11_12_15_13_25.jpg,2022,11,12,15,13,25,4,0,0,0,0
2898,loc03-2022_11_12_15_13_56.jpg,2022,11,12,15,13,56,0,0,0,0,0
2899,loc03-2022_11_12_15_14_26.jpg,2022,11,12,15,14,26,3,2,0,0,0
2900,loc03-2022_11_12_15_14_57.jpg,2022,11,12,15,14,57,2,3,0,0,0
2901,loc03-2022_11_12_15_15_28.jpg,2022,11,12,15,15,28,0,0,0,1,0
2902,loc03-2022_11_12_15_15_58.jpg,2022,11,12,15,15,58,2,0,0,1,0
2903,loc03-2022_11_12_15_16_29.jpg,2022,11,12,15,16,29,0,4,0,3,0
2904,loc03-2022_11_12_15_17_00.jpg,2022,11,12,15,17,0,3,0,0,1,0
2905,loc03-2022_11_12_15_17_31.jpg,2022,11,12,15,17,31,3,0,0,4,0
2906,loc03-2022_11_12_15_18_02.jpg,2022,11,12,15,18,2,4,1,0,2,0
2907,loc03-2022_11_12_15_18_33.jpg,2022,11,12,15,18,33,0,3,0,3,0
